test_case,graph_name,error_rate,algo,ec,step_j,last_match_i,eta_e,eta_v,eta_v_star
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,ec,182,180,2,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,ec,183,180,3,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,ec,184,180,4,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,ec,185,180,5,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,ec,186,180,6,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,ec,187,180,7,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,ec,188,180,8,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,ec,189,180,9,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,ec,190,180,10,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,ec,191,180,11,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,ec,192,180,12,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,ec,193,180,13,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,ec,194,180,14,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,ec,195,180,15,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,ec,196,180,16,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,ec,197,180,17,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,ec,198,180,18,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,ec,199,180,19,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.10_case03_m200,synthetic,0.1000,incremental,ec,200,180,20,6.0000,6.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,95,94,1,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,96,94,2,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,97,94,3,16.0000,16.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,98,94,4,16.0000,16.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,99,94,5,16.0000,16.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,100,94,6,16.0000,16.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,101,94,7,16.0000,16.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,102,94,8,16.0000,16.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,103,94,9,16.0000,16.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,104,94,10,16.0000,16.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,105,94,11,16.0000,16.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,106,94,12,16.0000,16.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,107,94,13,16.0000,16.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,108,94,14,16.0000,16.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,109,94,15,16.0000,16.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,110,94,16,16.0000,16.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,111,94,17,16.0000,16.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,112,94,18,16.0000,16.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,113,94,19,16.0000,16.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,114,94,20,16.0000,16.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,115,94,21,16.0000,16.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,116,94,22,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,117,94,23,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,118,94,24,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,119,94,25,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,120,94,26,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,121,94,27,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,122,94,28,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,123,94,29,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,124,94,30,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,125,94,31,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,126,94,32,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,127,94,33,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,128,94,34,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,129,94,35,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,130,94,36,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,131,94,37,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,132,94,38,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,133,94,39,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,134,94,40,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,135,94,41,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,136,94,42,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,137,94,43,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,138,94,44,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,139,94,45,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,140,94,46,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,141,94,47,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,142,94,48,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,143,94,49,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,144,94,50,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,145,94,51,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,146,94,52,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,147,94,53,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,148,94,54,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,149,94,55,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,150,94,56,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,151,94,57,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,152,94,58,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,153,94,59,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,154,94,60,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,155,94,61,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,156,94,62,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,157,94,63,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,158,94,64,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,159,94,65,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,160,94,66,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,161,94,67,25.0000,25.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,162,94,68,42.0000,50.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,163,94,69,42.0000,50.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,164,94,70,42.0000,50.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,165,94,71,42.0000,50.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,166,94,72,42.0000,50.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,167,94,73,42.0000,50.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,168,94,74,42.0000,50.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,169,94,75,42.0000,50.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,170,94,76,42.0000,50.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,171,94,77,46.0000,2034.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,172,94,78,46.0000,2034.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,173,94,79,46.0000,2034.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,174,94,80,46.0000,2034.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,175,94,81,46.0000,2034.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,176,94,82,46.0000,2034.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,177,94,83,46.0000,2034.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,178,94,84,46.0000,2034.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,179,94,85,46.0000,2034.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,180,94,86,46.0000,2034.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,181,94,87,46.0000,2034.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,182,94,88,46.0000,2034.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,183,94,89,46.0000,2034.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,184,94,90,46.0000,2034.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,185,94,91,46.0000,2034.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,186,94,92,46.0000,2034.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,187,94,93,46.0000,2034.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,188,94,94,55.0000,2043.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,189,94,95,55.0000,2043.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,190,94,96,55.0000,2043.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,191,94,97,55.0000,2043.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,192,94,98,55.0000,2043.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,193,94,99,55.0000,2043.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,194,94,100,55.0000,2043.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,195,94,101,55.0000,2043.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,196,94,102,55.0000,2043.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,197,94,103,69.0000,2064.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,198,94,104,69.0000,2064.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,199,94,105,69.0000,2064.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,noec,200,94,106,69.0000,2064.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,95,95,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,96,96,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,97,97,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,98,98,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,99,99,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,100,100,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,101,101,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,102,102,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,103,103,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,104,104,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,105,105,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,106,106,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,107,107,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,108,108,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,109,109,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,110,110,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,111,111,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,112,112,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,113,113,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,114,114,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,115,115,0,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err0.15_case00_m200,synthetic,0.1500,incremental,ec,116,116,0,0.0000,0.0000
