test_case,graph_name,error_rate,algo,step_j,last_match_i,eta_e,eta_v,eta_v_star
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,142,0,142,422.0000,4970.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,143,0,143,422.0000,4970.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,144,0,144,422.0000,4970.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,145,0,145,422.0000,4970.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,146,0,146,422.0000,4970.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,147,0,147,422.0000,4970.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,148,0,148,422.0000,4970.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,149,0,149,422.0000,4970.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,150,0,150,422.0000,4970.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,151,0,151,422.0000,4970.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,152,0,152,422.0000,4970.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,153,0,153,422.0000,4970.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,154,0,154,428.0000,4982.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,155,0,155,428.0000,4982.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,156,0,156,428.0000,4982.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,157,0,157,428.0000,4982.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,158,0,158,428.0000,4982.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,159,0,159,428.0000,4982.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,160,0,160,434.0000,4988.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,161,0,161,435.0000,4989.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,162,0,162,436.0000,4990.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,163,0,163,436.0000,4990.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,164,0,164,436.0000,4990.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,165,0,165,436.0000,4990.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,166,0,166,436.0000,4990.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,167,0,167,437.0000,4991.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,168,0,168,438.0000,4994.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,169,0,169,438.0000,4994.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,170,0,170,438.0000,4994.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,171,0,171,438.0000,4994.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,172,0,172,438.0000,4994.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,173,0,173,438.0000,4994.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,174,0,174,438.0000,4994.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,175,0,175,438.0000,4994.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,176,0,176,438.0000,4994.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,177,0,177,438.0000,4994.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,178,0,178,441.0000,6479.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,179,0,179,441.0000,6479.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,180,0,180,441.0000,6479.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,181,0,181,441.0000,6479.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,182,0,182,442.0000,6480.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,183,0,183,442.0000,6480.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,184,0,184,442.0000,6480.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,185,0,185,443.0000,6481.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,186,0,186,443.0000,6481.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,187,0,187,443.0000,6481.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,188,0,188,443.0000,6481.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,189,0,189,443.0000,6481.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,190,0,190,443.0000,6481.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,191,0,191,443.0000,6481.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,192,0,192,443.0000,6481.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,193,0,193,443.0000,6481.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,194,0,194,443.0000,6481.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,195,0,195,443.0000,6481.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,196,0,196,443.0000,6481.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,197,0,197,443.0000,6481.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,198,0,198,450.0000,6488.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,199,0,199,450.0000,6488.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case01_m200,synthetic,1.0000,incremental,200,0,200,451.0000,6489.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,1,0,1,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,2,0,2,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,3,0,3,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,4,0,4,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,5,0,5,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,6,0,6,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,7,0,7,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,8,0,8,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,9,0,9,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,10,0,10,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,11,0,11,0.0000,0.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,12,0,12,18.0000,18.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,13,0,13,18.0000,18.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,14,0,14,18.0000,18.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,15,0,15,18.0000,18.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,16,0,16,18.0000,18.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,17,0,17,27.0000,27.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,18,0,18,27.0000,27.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,19,0,19,27.0000,27.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,20,0,20,27.0000,27.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,21,0,21,27.0000,27.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,22,0,22,27.0000,27.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,23,0,23,27.0000,27.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,24,0,24,27.0000,27.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,25,0,25,27.0000,27.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,26,0,26,27.0000,27.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,27,0,27,27.0000,27.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,28,0,28,27.0000,27.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,29,0,29,27.0000,27.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,30,0,30,27.0000,27.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,31,0,31,27.0000,27.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,32,0,32,27.0000,27.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,33,0,33,27.0000,27.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,34,0,34,27.0000,27.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,35,0,35,27.0000,27.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,36,0,36,27.0000,27.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,37,0,37,35.0000,35.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,38,0,38,40.0000,40.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,39,0,39,582.0000,832.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,40,0,40,582.0000,832.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,41,0,41,582.0000,832.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,42,0,42,582.0000,832.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,43,0,43,582.0000,832.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,44,0,44,582.0000,832.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,45,0,45,583.0000,833.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,46,0,46,583.0000,833.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,47,0,47,584.0000,834.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,48,0,48,584.0000,834.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,49,0,49,584.0000,834.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,50,0,50,596.0000,846.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,51,0,51,596.0000,846.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,52,0,52,596.0000,846.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,53,0,53,597.0000,847.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,54,0,54,597.0000,847.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,55,0,55,597.0000,847.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,56,0,56,597.0000,847.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,57,0,57,597.0000,847.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,58,0,58,597.0000,847.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,59,0,59,597.0000,847.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,60,0,60,597.0000,847.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,61,0,61,597.0000,847.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,62,0,62,597.0000,847.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,63,0,63,597.0000,847.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,64,0,64,597.0000,847.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,65,0,65,597.0000,847.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,66,0,66,597.0000,847.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,67,0,67,597.0000,847.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,68,0,68,597.0000,847.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,69,0,69,597.0000,847.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,70,0,70,597.0000,847.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,71,0,71,597.0000,847.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,72,0,72,597.0000,847.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,73,0,73,598.0000,849.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,74,0,74,598.0000,849.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,75,0,75,598.0000,849.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,76,0,76,598.0000,849.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,77,0,77,598.0000,849.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,78,0,78,598.0000,849.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,79,0,79,599.0000,850.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,80,0,80,599.0000,850.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,81,0,81,603.0000,2834.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,82,0,82,603.0000,2834.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,83,0,83,603.0000,2834.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,84,0,84,603.0000,2834.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,85,0,85,603.0000,2834.0000
graph_synthetic_mode_incremental_strategy_prefix_err1.00_case02_m200,synthetic,1.0000,incremental,86,0,86,603.0000,2834.0000
